year,month,day,hour,minute,velocidad_viento@98m,direccion_viento@98m,temperatura,humedad_relativa,presion
2013,9,27,7,0,5.75,91.0,27.4,97.4,1009.071
2013,9,27,8,0,6.24,92.9,27.3,97.5,1008.361
2013,9,27,9,0,6.78,94.5,27.1,97.2,1008.996
2013,9,27,10,0,5.51,99.5,27.7,95.3,1009.238
2013,9,27,11,0,5.5,103.5,27.9,95.3,1010.046
2013,9,27,12,0,5.7,108.0,27.7,95.2,1010.141
2013,9,27,13,0,6.1,108.3,27.7,95.6,1010.903
2013,9,27,14,0,6.03,110.6,27.8,95.4,1011.123
2013,9,27,15,0,5.78,111.4,27.8,95.4,1011.174
2013,9,27,16,0,5.58,111.3,27.9,95.1,1010.541
2013,9,27,17,0,5.47,109.2,28.0,94.7,1009.899
2013,9,27,18,0,5.4,97.1,28.1,94.4,1008.786
2013,9,27,19,0,5.53,88.7,28.2,94.1,1007.815
2013,9,27,20,0,6.03,83.7,28.2,94.3,1006.986
2013,9,27,21,0,5.88,86.1,28.3,94.6,1007.27
2013,9,27,22,0,5.32,80.3,28.2,96.0,1007.034
2013,9,27,23,0,4.86,73.1,28.1,96.2,1007.516
2013,9,28,0,0,5.37,74.1,28.1,96.4,1008.014
2013,9,28,1,0,5.8,75.8,28.1,96.4,1008.8
2013,9,28,2,0,6.37,74.9,28.1,96.4,1009.414
2013,9,28,3,0,6.27,78.0,28.1,96.5,1009.659
2013,9,28,4,0,5.81,81.1,28.1,96.5,1009.895
2013,9,28,5,0,5.39,82.7,28.1,96.4,1009.604
2013,9,28,6,0,5.57,85.3,28.1,96.3,1009.415
2013,9,28,7,0,5.79,85.5,28.1,96.1,1009.286
2013,9,28,8,0,6.04,92.2,28.1,96.0,1009.006
2013,9,28,9,0,6.72,93.2,28.1,96.0,1009.122
2013,9,28,10,0,7.54,88.5,28.0,96.2,1008.798
2013,9,28,11,0,8.36,92.4,28.0,96.1,1009.322
2013,9,28,12,0,8.75,99.9,28.0,96.1,1010.122
2013,9,28,13,0,8.03,107.4,28.0,96.4,1011.074
2013,9,28,14,0,7.19,109.0,28.0,96.4,1011.64
2013,9,28,15,0,7.53,106.0,28.1,96.0,1011.592
2013,9,28,16,0,6.75,107.6,28.3,95.6,1011.895
2013,9,28,17,0,5.9,102.9,28.3,95.6,1010.824
2013,9,28,18,0,5.16,90.0,28.3,95.7,1009.665
2013,9,28,19,0,5.23,87.6,28.3,96.1,1009.246
2013,9,28,20,0,4.52,75.9,28.0,97.1,1008.769
2013,9,28,21,0,4.63,81.4,27.9,97.2,1009.274
2013,9,28,22,0,4.83,65.2,27.9,97.3,1009.326
2013,9,28,23,0,4.61,64.2,27.9,97.4,1009.967
2013,9,29,0,0,4.41,63.6,27.9,97.4,1010.116
2013,9,29,1,0,4.32,60.4,27.9,97.4,1011.183
2013,9,29,2,0,4.23,66.3,27.9,97.4,1011.778
2013,9,29,3,0,4.4,72.4,27.9,97.1,1012.056
2013,9,29,4,0,4.19,69.6,27.9,97.1,1011.751
2013,9,29,5,0,5.65,81.5,27.7,97.3,1011.361
2013,9,29,6,0,5.44,83.8,27.7,97.2,1010.593
2013,9,29,7,0,5.67,88.1,27.7,97.1,1010.12
2013,9,29,8,0,6.16,91.4,27.5,97.3,1009.954
2013,9,29,9,0,6.96,93.9,27.6,97.2,1010.121
2013,9,29,10,0,5.76,94.1,27.6,97.0,1010.457
2013,9,29,11,0,5.63,97.6,27.7,96.6,1011.62
2013,9,29,12,0,6.18,107.6,27.5,96.7,1011.844
2013,9,29,13,0,6.26,112.6,27.6,96.5,1012.451
2013,9,29,14,0,6.16,113.0,27.8,96.2,1012.89
2013,9,29,15,0,5.96,115.0,27.9,95.9,1012.941
2013,9,29,16,0,5.39,119.1,28.0,95.8,1012.356
2013,9,29,17,0,4.49,114.2,28.1,95.7,1011.098
2013,9,29,18,0,4.19,109.2,27.9,96.0,1010.162
2013,9,29,19,0,4.16,104.1,27.6,96.5,1009.311
2013,9,29,20,0,3.55,73.9,27.8,96.6,1008.482
2013,9,29,21,0,4.9,71.7,28.0,96.4,1008.576
2013,9,29,22,0,5.55,79.6,27.8,96.1,1008.818
2013,9,29,23,0,4.7,80.2,27.9,95.9,1009.801
2013,9,30,0,0,4.58,79.3,27.9,96.0,1010.048
2013,9,30,1,0,5.02,83.4,27.7,96.4,1011.188
2013,9,30,2,0,4.96,74.5,27.5,96.8,1011.692
2013,9,30,3,0,5.25,70.1,27.5,97.0,1011.675
2013,9,30,4,0,5.33,75.2,27.5,96.9,1011.695
2013,9,30,5,0,6.07,81.2,27.7,96.6,1011.137
2013,9,30,6,0,7.35,85.9,27.8,96.5,1010.556
2013,9,30,7,0,8.1,92.3,27.7,96.7,1009.598
2013,9,30,8,0,8.44,98.4,27.7,96.9,1009.374
2013,9,30,9,0,8.22,102.2,27.7,96.8,1009.921
2013,9,30,10,0,6.65,106.7,27.6,97.4,1010.908
2013,9,30,11,0,6.96,105.4,27.6,97.4,1011.217
2013,9,30,12,0,7.09,103.8,27.6,97.2,1011.714
2013,9,30,13,0,6.86,102.3,27.6,97.1,1011.864
2013,9,30,14,0,6.59,102.1,27.7,97.1,1012.544
2013,9,30,15,0,6.08,101.4,27.8,96.8,1012.275
2013,9,30,16,0,5.9,99.8,28.0,96.7,1012.042
2013,9,30,17,0,5.69,92.8,28.0,96.7,1011.057
2013,9,30,18,0,5.83,78.8,28.0,96.8,1010.062
2013,9,30,19,0,6.35,66.8,27.8,97.1,1009.513
2013,9,30,20,0,7.18,63.1,27.8,97.0,1009.021
2013,9,30,21,0,7.02,62.5,27.6,97.2,1009.306
2013,9,30,22,0,6.79,62.9,27.7,97.2,1009.35
2013,9,30,23,0,7.35,68.2,27.6,97.3,1010.028
2013,10,1,0,0,7.73,70.0,27.6,97.4,1010.85
2013,10,1,1,0,8.23,72.2,27.6,97.3,1011.402
2013,10,1,2,0,8.54,75.1,27.6,97.2,1012.058
2013,10,1,3,0,8.88,77.7,27.4,97.1,1012.356
2013,10,1,4,0,8.43,77.6,27.1,97.4,1012.362
2013,10,1,5,0,7.77,76.2,26.9,97.7,1012.022
2013,10,1,6,0,7.01,79.8,26.3,98.2,1011.586
2013,10,1,7,0,7.52,89.7,26.1,98.2,1011.116
2013,10,1,8,0,7.34,93.0,26.0,98.1,1010.818
2013,10,1,9,0,7.81,91.4,26.4,97.4,1010.904
2013,10,1,10,0,8.32,99.3,26.3,97.4,1011.419
2013,10,1,11,0,8.67,97.4,26.5,97.0,1011.386
2013,10,1,12,0,8.89,96.7,26.6,96.5,1012.399
2013,10,1,13,0,9.06,98.3,27.1,96.0,1013.18
2013,10,1,14,0,8.73,100.4,27.3,95.7,1013.958
2013,10,1,15,0,8.09,98.0,27.4,95.7,1014.024
2013,10,1,16,0,7.9,92.1,27.6,95.4,1013.415
2013,10,1,17,0,7.33,83.4,27.8,95.3,1012.395
2013,10,1,18,0,7.1,73.2,27.6,96.1,1011.418
2013,10,1,19,0,7.58,65.7,27.5,96.2,1010.679
2013,10,1,20,0,7.97,64.6,27.5,96.2,1009.848
2013,10,1,21,0,8.37,62.9,27.6,96.2,1009.882
2013,10,1,22,0,7.92,63.9,27.6,96.5,1009.714
2013,10,1,23,0,7.99,66.0,27.6,96.6,1010.116
2013,10,2,0,0,7.92,68.0,27.6,96.7,1010.951
2013,10,2,1,0,7.92,72.0,27.6,96.5,1011.588
2013,10,2,2,0,8.13,77.5,27.6,96.4,1012.232
2013,10,2,3,0,8.13,80.1,27.6,96.4,1012.189
2013,10,2,4,0,7.93,82.3,27.4,96.6,1012.105
2013,10,2,5,0,7.82,83.3,27.2,97.0,1011.816
2013,10,2,6,0,7.61,82.2,27.0,97.1,1011.154
2013,10,2,7,0,7.75,80.5,26.8,97.5,1010.478
2013,10,2,8,0,7.81,82.5,26.8,97.4,1009.96
2013,10,2,9,0,7.91,86.0,26.8,97.3,1010.101
2013,10,2,10,0,7.47,88.0,27.2,96.2,1010.584
2013,10,2,11,0,7.35,92.6,27.2,96.1,1010.636
2013,10,2,12,0,7.56,97.5,27.2,96.1,1011.567
2013,10,2,13,0,7.73,98.2,27.2,96.3,1011.788
2013,10,2,14,0,7.68,96.8,27.2,96.1,1012.201
2013,10,2,15,0,7.57,93.2,27.4,95.7,1011.952
2013,10,2,16,0,7.6,87.9,27.6,95.5,1011.184
2013,10,2,17,0,7.85,82.9,27.7,95.2,1010.224
2013,10,2,18,0,8.02,78.5,27.7,95.4,1009.316
2013,10,2,19,0,7.87,70.9,27.5,95.9,1008.643
2013,10,2,20,0,8.0,63.4,27.5,95.8,1008.016
2013,10,2,21,0,8.23,60.8,27.5,95.9,1008.082
2013,10,2,22,0,7.88,57.7,27.7,95.6,1007.968
2013,10,2,23,0,8.44,53.2,27.7,95.6,1008.175
2013,10,3,0,0,8.94,55.6,27.8,95.3,1008.885
2013,10,3,1,0,9.12,60.4,27.8,95.4,1010.052
2013,10,3,2,0,9.2,63.3,27.7,95.4,1010.508
2013,10,3,3,0,9.35,67.9,27.7,95.6,1010.724
2013,10,3,4,0,9.17,71.5,27.6,95.7,1010.504
2013,10,3,5,0,8.95,74.1,27.7,95.6,1010.362
2013,10,3,6,0,8.72,75.8,27.6,95.6,1009.681
2013,10,3,7,0,8.76,78.7,27.6,95.5,1009.071
2013,10,3,8,0,8.82,83.1,27.5,95.6,1008.836
2013,10,3,9,0,8.56,77.7,27.6,95.5,1009.343
2013,10,3,10,0,8.62,85.7,27.4,95.6,1009.799
2013,10,3,11,0,9.21,85.0,26.9,95.9,1010.501
2013,10,3,12,0,9.34,84.2,26.7,96.6,1011.211
2013,10,3,13,0,9.06,81.3,27.0,96.2,1011.206
2013,10,3,14,0,8.99,81.8,27.4,95.8,1011.201
2013,10,3,15,0,9.27,85.2,27.7,95.3,1011.159
2013,10,3,16,0,9.81,84.6,27.8,95.1,1010.747
2013,10,3,17,0,9.69,82.7,27.9,95.5,1009.362
2013,10,3,18,0,9.0,81.7,27.7,96.1,1008.009
2013,10,3,19,0,8.37,77.0,27.8,96.0,1006.955
2013,10,3,20,0,8.35,70.6,27.7,96.2,1006.774
2013,10,3,21,0,8.85,65.6,27.7,96.2,1006.846
2013,10,3,22,0,9.18,61.3,28.0,96.7,1006.988
2013,10,3,23,0,9.06,55.2,27.9,96.7,1006.994
2013,10,4,0,0,9.05,60.1,28.0,96.5,1007.848
2013,10,4,1,0,9.67,65.8,28.1,96.2,1009.034
2013,10,4,2,0,9.92,69.9,28.2,96.1,1010.008
2013,10,4,3,0,10.0,70.7,28.1,96.3,1010.151
2013,10,4,4,0,10.05,72.0,28.1,96.4,1009.922
2013,10,4,5,0,9.59,72.9,28.0,96.5,1009.521
2013,10,4,6,0,9.46,75.6,27.9,96.6,1009.089
2013,10,4,7,0,9.61,78.8,27.8,96.6,1008.901
2013,10,4,8,0,10.39,80.5,27.8,96.6,1008.619
2013,10,4,9,0,10.42,86.0,27.9,96.2,1009.176
2013,10,4,10,0,8.14,84.6,27.6,96.7,1009.074
2013,10,4,11,0,8.76,86.2,27.5,96.5,1010.117
2013,10,4,12,0,8.93,87.6,27.6,96.5,1010.551
2013,10,4,13,0,8.2,87.5,27.8,96.1,1011.598
2013,10,4,14,0,7.86,88.4,27.9,96.1,1011.898
2013,10,4,15,0,7.69,90.2,28.1,96.0,1011.868
2013,10,4,16,0,7.25,89.2,28.2,95.8,1011.415
2013,10,4,17,0,6.74,86.0,28.2,96.0,1010.926
2013,10,4,18,0,6.86,83.3,28.1,96.5,1010.114
2013,10,4,19,0,6.43,80.3,28.1,96.6,1009.348
2013,10,4,20,0,5.86,98.1,28.0,96.9,1009.368
2013,10,4,21,0,4.91,133.0,27.9,96.9,1009.811
2013,10,4,22,0,3.91,190.7,26.5,97.0,1009.418
2013,10,4,23,0,3.07,211.8,26.6,96.9,1009.834
2013,10,5,0,0,2.69,212.0,26.8,96.6,1010.452
2013,10,5,1,0,1.97,208.0,27.0,96.4,1011.554
2013,10,5,2,0,1.18,190.5,27.2,96.1,1012.016
2013,10,5,3,0,0.4,133.2,27.2,96.0,1012.147
2013,10,5,4,0,1.28,56.1,27.2,96.2,1012.079
2013,10,5,5,0,2.02,80.3,27.1,96.0,1011.622
2013,10,5,6,0,2.93,104.6,25.5,97.5,1011.018
2013,10,5,7,0,3.02,103.2,25.4,97.7,1010.636
2013,10,5,8,0,4.0,85.7,25.3,98.0,1010.622
2013,10,5,9,0,3.57,128.3,25.4,97.8,1010.554
2013,10,5,10,0,4.27,159.2,25.7,97.3,1010.878
2013,10,5,11,0,3.07,139.8,26.3,96.4,1011.828
2013,10,5,12,0,3.37,159.6,26.5,96.1,1012.314
2013,10,5,13,0,3.0,156.4,26.8,96.0,1012.541
2013,10,5,14,0,3.17,144.2,27.2,95.9,1013.402
2013,10,5,15,0,3.55,131.1,27.5,95.4,1013.006
2013,10,5,16,0,3.65,119.1,27.8,95.2,1012.791
2013,10,5,17,0,3.7,101.8,27.8,95.4,1011.482
2013,10,5,18,0,3.61,87.1,28.0,95.3,1010.331
2013,10,5,19,0,3.36,81.0,28.0,95.5,1009.646
2013,10,5,20,0,3.63,69.6,28.0,95.8,1008.713
2013,10,5,21,0,3.99,67.8,27.8,96.1,1008.647
2013,10,5,22,0,4.05,63.5,27.9,96.1,1008.873
2013,10,5,23,0,4.19,59.0,27.8,96.5,1009.029
2013,10,6,0,0,4.92,58.9,27.9,96.5,1009.482
2013,10,6,1,0,5.92,59.3,28.0,96.2,1010.311
2013,10,6,2,0,6.28,63.0,28.1,96.1,1011.077
2013,10,6,3,0,6.44,67.3,28.0,96.1,1011.119
2013,10,6,4,0,7.16,68.2,28.0,96.0,1011.034
2013,10,6,5,0,7.46,70.6,28.0,96.1,1010.492
2013,10,6,6,0,7.44,72.1,28.0,96.1,1009.719
2013,10,6,7,0,7.62,74.6,28.0,96.2,1009.22
2013,10,6,8,0,7.86,78.1,28.0,96.1,1008.734
2013,10,6,9,0,8.05,81.2,28.0,96.1,1009.276
2013,10,6,10,0,7.51,84.8,28.0,96.2,1009.692
2013,10,6,11,0,7.78,86.1,28.0,96.2,1010.255
2013,10,6,12,0,8.05,88.3,28.1,96.1,1011.123
2013,10,6,13,0,8.22,90.5,28.1,96.1,1011.706
2013,10,6,14,0,8.3,93.4,28.2,96.1,1011.88
2013,10,6,15,0,7.92,95.3,28.3,96.1,1011.595
2013,10,6,16,0,7.25,94.1,28.4,96.1,1010.995
2013,10,6,17,0,6.7,89.6,28.4,96.1,1009.828
2013,10,6,18,0,6.43,84.1,28.4,96.2,1009.084
2013,10,6,19,0,6.07,76.6,28.4,96.2,1008.323
2013,10,6,20,0,6.18,69.8,28.4,96.4,1007.704
2013,10,6,21,0,6.4,63.8,28.3,96.6,1008.018
2013,10,6,22,0,6.82,59.0,28.1,97.2,1007.838
2013,10,6,23,0,6.74,62.7,28.1,97.2,1008.771
2013,10,7,0,0,6.37,64.2,28.2,97.0,1009.384
2013,10,7,1,0,5.67,54.8,28.2,97.1,1010.0
2013,10,7,2,0,5.98,48.9,28.2,97.1,1010.709
2013,10,7,3,0,6.68,49.0,28.2,97.1,1010.81
2013,10,7,4,0,7.04,51.8,28.2,97.1,1010.953
2013,10,7,5,0,7.32,56.9,28.2,97.1,1010.624
2013,10,7,6,0,7.69,62.7,28.2,97.1,1010.152
2013,10,7,7,0,7.91,68.2,28.0,97.2,1009.737
2013,10,7,8,0,8.19,74.4,28.0,97.1,1009.064
2013,10,7,9,0,8.6,79.7,28.0,97.0,1009.447
2013,10,7,10,0,8.59,85.1,27.8,97.3,1010.198
2013,10,7,11,0,8.8,88.5,27.8,97.4,1010.568
2013,10,7,12,0,8.79,91.4,27.8,97.3,1011.316
2013,10,7,13,0,8.38,93.9,27.8,97.1,1012.153
2013,10,7,14,0,8.12,93.2,28.0,96.6,1012.406
2013,10,7,15,0,7.83,92.3,28.3,95.9,1012.419
2013,10,7,16,0,7.21,89.6,28.4,95.6,1011.662
2013,10,7,17,0,6.69,83.4,28.5,95.6,1010.658
2013,10,7,18,0,6.98,76.0,28.4,95.9,1009.876
2013,10,7,19,0,7.07,72.4,28.3,96.0,1008.892
2013,10,7,20,0,6.89,68.8,28.3,96.0,1008.582
2013,10,7,21,0,7.46,67.9,28.1,96.4,1008.412
2013,10,7,22,0,7.69,70.1,28.1,96.7,1007.969
2013,10,7,23,0,7.83,67.2,28.0,97.1,1009.039
2013,10,8,0,0,7.93,65.8,28.0,97.2,1009.592
2013,10,8,1,0,8.16,70.0,28.1,97.0,1010.498
2013,10,8,2,0,8.48,73.1,28.2,96.7,1011.27
2013,10,8,3,0,8.31,72.4,28.2,96.5,1011.08
2013,10,8,4,0,8.86,73.3,28.1,96.8,1011.46
2013,10,8,5,0,9.37,75.0,28.0,96.8,1010.861
2013,10,8,6,0,9.56,77.8,28.0,96.8,1010.501
2013,10,8,7,0,8.84,78.3,27.9,96.8,1009.931
2013,10,8,8,0,8.64,80.0,27.9,96.7,1009.556
2013,10,8,9,0,8.23,79.7,28.0,96.5,1009.742
2013,10,8,10,0,6.06,80.5,27.8,96.8,1010.148
2013,10,8,11,0,5.49,82.0,27.9,96.7,1011.074
2013,10,8,12,0,5.75,78.2,28.1,96.4,1011.519
2013,10,8,13,0,6.19,81.4,28.2,96.0,1012.381
2013,10,8,14,0,6.41,89.9,28.2,95.9,1012.431
2013,10,8,15,0,6.43,100.1,28.3,95.7,1012.485
2013,10,8,16,0,6.15,107.2,28.5,95.2,1011.392
2013,10,8,17,0,5.79,109.0,28.6,95.1,1010.412
2013,10,8,18,0,4.87,105.0,28.5,95.5,1009.55
2013,10,8,19,0,4.28,85.8,28.3,96.4,1008.798
2013,10,8,20,0,5.2,59.8,28.1,96.7,1008.048
2013,10,8,21,0,6.82,50.9,28.1,96.8,1008.297
2013,10,8,22,0,6.32,48.0,28.1,97.4,1008.388
2013,10,8,23,0,6.36,52.5,28.1,97.3,1009.241
2013,10,9,0,0,5.97,56.0,28.2,97.2,1009.438
2013,10,9,1,0,5.58,57.7,28.2,97.2,1010.141
2013,10,9,2,0,6.0,62.7,28.2,97.2,1010.641
2013,10,9,3,0,6.54,62.6,28.2,97.2,1010.912
2013,10,9,4,0,6.92,63.7,28.1,97.2,1010.613
2013,10,9,5,0,7.05,67.7,28.1,97.3,1010.257
2013,10,9,6,0,7.27,70.9,28.0,97.3,1009.661
2013,10,9,7,0,7.81,75.1,27.9,97.2,1009.253
2013,10,9,8,0,8.32,81.8,27.9,97.1,1008.892
2013,10,9,9,0,8.68,84.8,27.8,97.1,1009.121
2013,10,9,10,0,7.4,84.9,28.0,97.0,1009.728
2013,10,9,11,0,7.29,86.4,27.9,97.0,1010.276
2013,10,9,12,0,7.96,89.3,27.9,96.9,1011.413
2013,10,9,13,0,7.76,91.4,28.0,97.0,1011.972
2013,10,9,14,0,7.95,88.3,28.1,96.9,1012.146
2013,10,9,15,0,7.95,86.7,28.2,96.8,1012.011
2013,10,9,16,0,7.72,84.6,28.1,96.8,1010.946
2013,10,9,17,0,7.41,80.1,28.1,96.8,1009.937
2013,10,9,18,0,7.74,73.6,28.2,96.5,1008.666
2013,10,9,19,0,8.37,68.2,28.1,96.5,1008.101
2013,10,9,20,0,8.5,66.9,28.0,96.7,1007.708
2013,10,9,21,0,8.59,66.7,27.9,96.9,1008.002
2013,10,9,22,0,8.74,67.6,28.0,97.1,1008.004
2013,10,9,23,0,8.46,70.1,28.0,97.1,1008.414
2013,10,10,0,0,9.11,73.3,28.0,97.1,1008.972
2013,10,10,1,0,9.35,75.7,28.0,97.0,1009.397
2013,10,10,2,0,9.84,79.2,28.0,97.0,1010.145
2013,10,10,3,0,9.33,81.3,28.0,97.0,1010.056
2013,10,10,4,0,9.24,83.0,27.9,97.1,1010.145
2013,10,10,5,0,9.39,85.4,27.8,97.3,1009.846
2013,10,10,6,0,9.51,87.7,27.7,97.2,1009.292
2013,10,10,7,0,9.78,88.7,27.7,97.0,1008.869
2013,10,10,8,0,10.32,89.6,27.7,96.6,1008.625
2013,10,10,9,0,10.56,90.9,27.7,96.2,1008.986
2013,10,10,10,0,10.16,92.8,27.6,95.8,1009.846
2013,10,10,11,0,10.03,92.3,27.5,95.8,1010.568
2013,10,10,12,0,10.03,89.6,27.6,95.7,1011.296
2013,10,10,13,0,10.1,87.4,27.6,95.7,1011.592
2013,10,10,14,0,10.21,85.3,27.6,95.8,1011.562
2013,10,10,15,0,10.18,83.1,27.7,95.3,1011.29
2013,10,10,16,0,9.6,82.1,27.7,94.7,1011.106
2013,10,10,17,0,9.38,80.1,27.7,94.7,1010.111
2013,10,10,18,0,9.54,77.1,27.6,94.9,1008.926
2013,10,10,19,0,9.28,73.9,27.6,94.8,1008.032
2013,10,10,20,0,9.36,71.1,27.6,94.8,1007.409
2013,10,10,21,0,9.45,67.7,27.6,94.9,1007.451
2013,10,10,22,0,9.36,67.6,27.5,95.2,1007.294
2013,10,10,23,0,9.72,66.1,27.6,95.2,1007.923
2013,10,11,0,0,10.52,68.0,27.7,95.3,1008.888
2013,10,11,1,0,10.7,70.2,27.9,94.7,1010.005
2013,10,11,2,0,10.3,72.7,28.0,94.6,1010.372
2013,10,11,3,0,9.39,75.3,28.0,94.9,1010.898
2013,10,11,4,0,8.92,75.4,27.9,95.1,1010.478
2013,10,11,5,0,8.83,76.9,27.7,95.5,1010.126
2013,10,11,6,0,9.02,81.8,27.6,95.5,1009.058
2013,10,11,7,0,8.98,87.2,27.4,95.6,1008.906
2013,10,11,8,0,8.61,92.7,27.3,95.8,1008.749
2013,10,11,9,0,8.24,97.0,27.2,96.0,1009.051
2013,10,11,10,0,7.47,96.8,27.2,96.0,1009.101
2013,10,11,11,0,7.39,95.7,27.1,96.1,1009.409
2013,10,11,12,0,7.24,98.2,27.2,96.0,1010.473
2013,10,11,13,0,6.66,96.4,27.4,95.8,1010.938
2013,10,11,14,0,6.68,93.2,27.5,95.6,1011.47
2013,10,11,15,0,6.91,92.5,27.7,95.5,1011.171
2013,10,11,16,0,6.83,88.7,27.7,95.5,1010.548
2013,10,11,17,0,6.46,81.2,27.8,95.6,1009.748
2013,10,11,18,0,6.48,74.4,27.8,96.0,1008.642
2013,10,11,19,0,6.41,71.0,27.6,96.5,1008.033
2013,10,11,20,0,7.22,62.3,27.6,96.5,1007.584
2013,10,11,21,0,7.95,58.3,27.6,96.5,1007.56
2013,10,11,22,0,8.08,61.6,27.6,96.3,1007.468
2013,10,11,23,0,7.84,65.4,27.6,96.4,1007.866
2013,10,12,0,0,7.86,68.1,27.6,96.5,1008.796
2013,10,12,1,0,8.31,71.2,27.6,96.5,1009.558
2013,10,12,2,0,9.04,74.3,27.6,96.5,1009.925
2013,10,12,3,0,9.69,78.0,27.5,96.6,1010.436
2013,10,12,4,0,9.69,82.1,27.4,96.8,1010.106
2013,10,12,5,0,9.27,87.2,27.3,96.9,1009.848
2013,10,12,6,0,8.6,92.2,27.2,97.0,1009.081
2013,10,12,7,0,8.41,97.2,27.2,97.0,1008.482
2013,10,12,8,0,8.47,100.2,27.2,97.0,1007.876
2013,10,12,9,0,8.59,100.8,27.2,96.8,1008.332
2013,10,12,10,0,8.08,102.5,27.5,95.7,1009.09
2013,10,12,11,0,7.64,98.8,27.5,96.0,1009.989
2013,10,12,12,0,7.22,94.0,27.6,95.8,1010.756
2013,10,12,13,0,7.0,86.3,27.7,95.8,1011.099
2013,10,12,14,0,7.33,87.4,27.7,95.7,1011.471
2013,10,12,15,0,7.86,90.5,27.9,95.6,1010.938
2013,10,12,16,0,8.04,89.4,27.9,95.4,1010.478
2013,10,12,17,0,8.16,83.5,28.0,95.4,1009.662
2013,10,12,18,0,7.97,78.3,28.0,95.5,1008.474
2013,10,12,19,0,7.91,73.7,27.8,95.9,1007.374
2013,10,12,20,0,8.13,72.6,27.9,95.6,1007.046
2013,10,12,21,0,8.41,73.5,27.8,95.9,1006.839
2013,10,12,22,0,7.16,68.2,27.7,96.2,1007.225
2013,10,12,23,0,6.89,66.9,27.8,96.0,1007.625
2013,10,13,0,0,7.59,69.7,27.9,95.8,1008.698
2013,10,13,1,0,8.11,73.1,28.0,95.5,1009.313
2013,10,13,2,0,8.6,77.1,27.9,95.6,1009.921
2013,10,13,3,0,9.2,78.7,27.9,95.7,1010.399
2013,10,13,4,0,9.32,81.1,27.8,95.7,1010.137
2013,10,13,5,0,9.2,81.9,27.7,95.8,1009.628
2013,10,13,6,0,9.42,81.4,27.6,95.9,1008.889
2013,10,13,7,0,9.95,83.8,27.6,95.9,1008.499
2013,10,13,8,0,9.72,86.7,27.6,95.7,1007.941
2013,10,13,9,0,9.57,87.6,27.6,95.8,1008.096
2013,10,13,10,0,8.79,94.4,27.5,96.1,1008.179
2013,10,13,11,0,9.36,95.2,27.5,96.0,1009.69
2013,10,13,12,0,8.99,94.6,27.5,95.9,1010.122
2013,10,13,13,0,8.45,93.9,27.4,96.2,1010.585
2013,10,13,14,0,8.19,92.8,27.5,96.2,1010.784
2013,10,13,15,0,8.15,87.3,27.6,95.9,1010.938
2013,10,13,16,0,8.08,81.4,27.8,95.7,1010.369
2013,10,13,17,0,7.99,76.8,27.9,95.5,1009.209
2013,10,13,18,0,8.22,73.0,27.8,95.7,1008.416
2013,10,13,19,0,8.58,67.8,27.9,95.7,1007.385
2013,10,13,20,0,8.8,65.4,27.9,95.8,1006.678
2013,10,13,21,0,9.27,66.0,27.8,96.0,1007.104
2013,10,13,22,0,8.55,68.3,27.8,96.2,1006.997
2013,10,13,23,0,8.59,69.2,27.9,96.1,1007.772
2013,10,14,0,0,8.49,71.2,27.9,96.1,1008.518
2013,10,14,1,0,8.5,72.6,27.9,96.0,1009.573
2013,10,14,2,0,9.02,75.0,27.8,96.0,1010.196
2013,10,14,3,0,9.17,76.4,27.9,95.8,1010.242
2013,10,14,4,0,9.36,78.1,27.8,95.9,1010.118
2013,10,14,5,0,9.27,78.9,27.7,96.1,1009.488
2013,10,14,6,0,8.93,79.7,27.5,96.3,1008.761
2013,10,14,7,0,8.94,83.2,27.3,96.5,1008.11
2013,10,14,8,0,9.01,86.4,27.3,96.0,1007.935
2013,10,14,9,0,9.08,90.9,27.4,95.2,1008.422
2013,10,14,10,0,8.56,99.5,27.2,95.9,1008.562
2013,10,14,11,0,8.65,99.6,27.3,95.8,1009.018
2013,10,14,12,0,8.62,100.2,27.3,95.8,1009.959
2013,10,14,13,0,8.28,101.9,27.3,96.0,1010.36
2013,10,14,14,0,7.82,103.3,27.5,95.8,1010.737
2013,10,14,15,0,7.41,105.5,27.6,95.6,1010.349
2013,10,14,16,0,6.72,104.3,27.7,95.4,1009.789
2013,10,14,17,0,5.82,95.6,27.8,95.3,1008.926
2013,10,14,18,0,5.46,78.8,27.9,95.7,1007.851
2013,10,14,19,0,5.91,62.4,27.8,96.0,1007.267
2013,10,14,20,0,6.74,58.7,27.8,96.2,1006.841
2013,10,14,21,0,6.88,59.9,27.6,96.5,1006.871
2013,10,14,22,0,6.53,57.9,27.6,96.5,1006.578
2013,10,14,23,0,6.21,58.6,27.6,96.6,1007.765
2013,10,15,0,0,6.08,57.8,27.8,96.6,1008.681
2013,10,15,1,0,5.98,60.3,27.9,96.6,1009.879
2013,10,15,2,0,5.9,62.7,27.8,96.7,1010.32
2013,10,15,3,0,5.9,69.5,27.8,96.7,1010.415
2013,10,15,4,0,6.39,77.8,27.5,97.0,1010.76
2013,10,15,5,0,7.01,82.3,26.5,97.2,1010.269
2013,10,15,6,0,8.47,87.0,27.0,97.3,1009.366
2013,10,15,7,0,8.46,90.7,27.3,96.7,1008.937
2013,10,15,8,0,9.04,95.6,27.4,96.4,1008.667
2013,10,15,9,0,8.82,100.1,27.4,96.2,1008.791
